userid,name,screenname,location,accountcreated,follower,friend,verified
3454571485,sehunie wife,yeheeeeeett,"Yogyakarta, Indonesia",2015-09-05,27,36,0
1347005458255540225,Adreana Vcs Only,AdreanaVcs,"DKI Jakarta, Indonesia",2021-01-07,2,3,0
1347005458255540225,Adreana Vcs Only,AdreanaVcs,"DKI Jakarta, Indonesia",2021-01-07,2,3,0
1346497672350375936,Incess VCS REAL💋,IncessVcs,"Bandung, Indonesia",2021-01-05,0,0,0
1346319560681508865,Vcs Basah,Colmek65174245,"Jakarta Pusat, DKI Jakarta",2021-01-05,116,2,0
607229578,#SabtuMingguSiaran,macanan_id,Indonesia,2012-06-13,313,1118,0
1278780341562400768,Firans,Firans13,"Kota Bandung, Jawa Barat",2020-07-02,0,53,0
1354865414019276800,Trusted Vania,vaniarealll,Indonesia,2021-01-28,3,0,0
592053077,#IndonesiaBisa,Majalah_Seksi,Indonesia,2012-05-27,426,1494,0
1343215193577254912,CRISTINA VCS ONLY🌎,CRISTINAVCSONL1,"Jakarta Pusat, DKI Jakarta",2020-12-27,38,2,0
1357390250658570240,Jangan Pendam Sendiri,curhat70,Indonesia,2021-02-04,0,20,0
1333661328255270912,vaniareal,vaniarealv,Indonesia,2020-12-01,2,0,0
1164879237628608512,SETENGAH KOREA,kimdeeraa,Indonesia,2019-08-23,57,41,0
1210898393368645632,Niduuuy,anidadin52,Indonesia,2019-12-28,37,49,0
1563151434,Venividi_fiksi,venividivici_91,KNO,2013-07-02,321,527,0
1145726255578222592,Hematutuh,hematutuh,Indonesia,2019-07-01,0,26,0
1356686062509150208,vaniareall,vania0819,Indonesia,2021-02-02,2,0,0
121714451,Widy Chalim,Die_Widy,"ÜT: -6.3288498,107.1312536",2010-03-10,132,142,0
1093739699301056512,chrxsdnt👽,Bibahtmy_,"Demak, Jawa Tengah",2019-02-08,210,222,0
1350797044823146498,Desi Nuratika,DesiNuratika,pemalang,2021-01-17,0,28,0
1350797044823146498,Desi Nuratika,DesiNuratika,pemalang,2021-01-17,0,28,0
1355885659567886336,Furi,moyakoya09,Indonesia,2021-01-31,1,2,0
1338360175342747648,vcs real🥰,TrustedBoVcs3,Indonesia,2020-12-14,5,0,0
1344302942346625024,Yuri,Yuri19829745,Indonesia,2020-12-30,23,0,0
1321514889685266432,ja.!,pulang_mandi,"Cikarang, Indonesia",2020-10-28,134,205,0
1347656602724171776,Bo Vcs Real,BoVcsReal8,Indonesia,2021-01-08,7,0,0
1350775160328974339,kaff,Kemalrch1,"Gondanglegi, Malang",2021-01-17,401,448,0
1354465075604516867,okegood,okegood1,Indonesia,2021-01-27,8,50,0
1347792382268358657,vaniarealsex,realsexvania,Indonesia,2021-01-09,14,0,0
1354799884365271050,Tasyaa,Tasyaaasgr1,Indonesia,2021-01-28,9,79,0
1328743608657223682,nyukkk,kenyuk14,"Jawa Tengah, Indonesia",2020-11-17,11,59,0
1334509684259110912,Bo Vcs Trusted Surabaya💯💯,TrustedSurabaya,Indonesia,2020-12-03,30,0,0
1354093843029893120,lili saputri,lilisaputri19,Indonesia,2021-01-26,9,0,0
1347552040197574662,Vcs Trusted🌹🌹,VcsTrus60430931,Indonesia,2021-01-08,2,0,0
1355768224172765190,Yuri,Yuri66596796,Indonesia,2021-01-31,2,0,0
1333493657693941761,Avail Bo Vcs Real 💋💯,bo_rea18,Indonesia,2020-11-30,15,0,0
1344303609240985605,Ria,Ria77892245,Indonesia,2020-12-30,21,0,0
435911559,Sevira,miss_sevira,Kalimantan tengah - yogyakarta,2011-12-13,547,280,0
1344711990720090113,Yuri Bo Vcs Real,YuriVcs,Indonesia,2020-12-31,19,0,0
66626449,arka💢,moonfreeway,Greenland,2009-08-18,239,2993,0
1354085917762461699,Yuri,Yuri47576159,Indonesia,2021-01-26,1,0,0
508493386,Guyon Bang Sa'ad,DaonSingkong3,Tangerang Selatan,2012-02-29,21,273,0
1356029883659350017,Yuri,Yuri00565159,Indonesia,2021-02-01,4,0,0
469093935,Aku,maheyeagers,"Cijambe,LA",2012-01-20,557,243,0
1346524646531731456,hai,FelyciaVcs,Indonesia,2021-01-05,1,0,0
1228229634984042498,bimaonfire,gunggbima,Kuta selatan,2020-02-14,17,86,0
1291352546598981632,Bocah tua,BocahTu59090456,Indonesia,2020-08-06,45,287,0
1354465075604516867,okegood,okegood1,Indonesia,2021-01-27,8,50,0
1340367247412350976,yuri,BoVcsReal5,Indonesia,2020-12-19,32,1,0
1354119351754838016,Nadiaa🍌,IncesNad,Indonesia,2021-01-26,22,17,0
1324239325278601217,Saa,AvailVcsSaa1,"Kota Surabaya, Jawa Timur",2020-11-05,128,23,0
1269537420753596416,Zahwanraulia_,zahwanraulia_,Sukabumi,2020-06-07,2,2,0
1265952685531869184,jual netflix appmus youtube murah,xkti98,"✲ ꜰᴀꜱᴛ ʀᴇꜱᴘᴏɴ ʙʏ ᴡᴀ (ᴏɴ ʟɪɴᴋ)
✲ ꜰɪʀꜱᴛʜᴀɴᴅ ᴀᴘᴘ ᴘʀᴇᴍɪᴜᴍ
✲ ᴍᴀᴅᴇ ʙʏ ᴏʀᴅᴇʀ
✲ ᴅᴀɴᴀ, ᴏᴠᴏ, ɢᴏᴘᴀʏ, ᴄɪᴍʙ, ꜱʜᴏᴘᴇᴇᴘᴀʏ, ᴛꜱᴇʟ, ɪꜱᴀᴛ, ᴅᴏᴋᴜ, Qʀɪꜱ",2020-05-28,129,92,0
82795972,C,cacaaawws,+62,2009-10-16,445,175,0
1349740650208522242,Dafahjihan,Dafahjihan,"Bekasi Selatan, Indonesia",2021-01-14,222,0,0
254986933,Evlinlidwina,Evlinlidwinaa,Indonesia,2011-02-20,826,595,0
957165705039822848,Dewa,dewa_thedarkk,Indonesia,2018-01-27,2,33,0
1286197197143384065,❤ Kartika Putri ❤,Kartika_Putri69,"Kota Surabaya, Jawa Timur",2020-07-23,105,189,0
1340338157892452353,JokoWidodo Rahinda,JRahinda,Indonesia,2020-12-19,39,22,0
2387091793,aria jaya,ariajaya1996,"Bagan Sinembah, Indonesia",2014-03-13,6,90,0
1324239325278601217,Saa,AvailVcsSaa1,"Kota Surabaya, Jawa Timur",2020-11-05,128,23,0
592689155,Kelutuk Tarabang,BudieUmar,"South Borneo,Malkon Temon ",2012-05-28,60,7,0
82795972,C,cacaaawws,+62,2009-10-16,445,175,0
1351364231933792258,zahraaa,zahraaa34993815,Indonesia,2021-01-19,17,0,0
1272015648130953216,zakiya,cintaabatagor,"Kota Bandung, Jawa Barat",2020-06-14,96,188,0
1257196550,Benk Ucox,ucoxdgboy,"Kalimantan Timur, Indonesia",2013-03-10,161,546,0
1348001383874588673,Bernat,KekeVcs2,Indonesia,2021-01-09,33,4,0
1045548798,Bayu Widodo,bayudabelyu,Indonesia,2012-12-29,166,188,0
1352115748299173888,jhonss,jhonss26767392,Indonesia,2021-01-21,0,5,0
1329789232143953922,AyuLestari,Ayulstrrr18,Indonesia,2020-11-20,15,19,0
1316663160594522112,Ria,Ryani42772620,Indonesia,2020-10-15,5,0,0
1188719180880572418,phpblock,OktafriantoBou3,"Kotamobagu, Indonesia",2019-10-28,34,100,0
1357386023068528644,Keke ( Vcs ),KekeVcs3,"DKI Jakarta, Indonesia",2021-02-04,33,0,0
1274748261941735429,Sakdiyah Sodwijo,sodwijo,Jakarta,2020-06-21,12,84,0
1344859853068455936,EXPO JAKARTA BARAT || 01 FEB - 08 FEB 2021,Shelvy69_,"DKI Jakarta, Indonesia",2021-01-01,270,81,0
284947601,Adi,adikumis77,Cibubur ,2011-04-20,292,157,0
1337423827379187715,Rizwan saputra,Rizwansaputra82,"Ciamis, Indonesia",2020-12-11,1,3,0
1348142378511552513,Inggitputri🍭,Inggitp54520401,Indonesia,2021-01-10,5,0,0
1313331617696411650,rskzr,rski_indhmyasri,Indonesia,2020-10-06,7,11,0
70422231,de en es,barudakbeatles,"Batununggal, Indonesia",2009-08-31,485,182,0
1252457109746155520,shervy,Abieeee__,"DKI Jakarta, Indonesia",2020-04-21,132,56,0
1333026741527355392,Dania putri,Chikanilasari1,Indonesia,2020-11-29,24,0,0
741385957488746497,WiwiWiwi,Uwieadbai1,Indonesia,2016-06-10,60,62,0
2859472717,rex,hanyamister_,"Jakarta Selatan, DKI Jakarta",2014-10-17,203,235,0
788925618,rainbow cake,Liapitalloka,Indonesia,2012-08-29,886,414,0
1349201971002056711,EXPO JAKARTA BARAT || 01 FEB - 08 FEB 2021,Shelvy69__,"DKI Jakarta, Indonesia",2021-01-13,69,108,0
1006311612,YOAN,yohanaAstmrng,"North Sumatra, Indonesia",2012-12-12,433,186,0
1325053636536201217,Oelfahquinnara,oelfahquinnara,Indonesia,2020-11-07,8,1,0
1135576084278198274,tanpajudul,Arisrifan1,"Mungkid, Indonesia",2019-06-03,14,43,0
1243101894064484352,humaneror,badhuman____,Indonesia,2020-03-26,10,51,0
1357284945778024449,Kesyaa Charisa,KesyaaaaaC,Indonesia,2021-02-04,31,31,0
791263444376752128,🖤HarleyQueen🖤,withthebitches,"Heavener, OK",2016-10-26,1624,330,0
868977815370190848,mwah,rellaxgurl,Indonesia,2017-05-28,146,176,0
1142285670334861312,D,jagungbakar00,kanan jalan dari selatan,2019-06-22,10,171,0
1349180237427314689,sebutajamawar,FardaNafila,Indonesia,2021-01-13,0,112,0
1356663513024880641,Dania Putri,DaniaPu19568142,Indonesia,2021-02-02,5,0,0
868977815370190848,mwah,rellaxgurl,Indonesia,2017-05-28,146,176,0
1357352163677265922,#tiktokviral,TiktokViralHits,Indonesia,2021-02-04,4,0,0
1291017508053381120,Melinda Bo Bekasi ( Cash in Room ),AnnnisaT,Indonesia,2020-08-05,387,22,0
1357358468416434176,Dania Putri,DaniaPu32002920,Indonesia,2021-02-04,4,0,0
1325978688433741824,acac,nandazais,Indonesia,2020-11-10,14,29,0
1157108334169751552,Azhardaulayy,azhardaulayy,"Pematang Siantar, Indonesia",2019-08-02,34,58,0
1332065360195973120,Lahkacau♋,duhkacau,Bekasi,2020-11-26,169,283,0
1355865302198702082,Clarrisa Clara,ClarrisaClara,Indonesia,2021-01-31,8,0,0
1182131457247993856,bucin kang ramen,sobatshopee,Indonesia,2019-10-10,4,26,0
1353024918724562944,M. Gunawan,MGunawa35395425,Indonesia,2021-01-23,0,41,0
574453319,dimsumm🍘🍙,juntak_indah,"P. siantar, Sumatra Utara",2012-05-08,320,93,0
791263444376752128,🖤HarleyQueen🖤,withthebitches,"Heavener, OK",2016-10-26,1624,330,0
1356658690623954951,das,mdhstn_,"DKI Jakarta, Indonesia",2021-02-02,8,62,0
1301680275005403136,Ellianis88,Ellianis8,"Gresik, Indonesia",2020-09-04,59,0,0
1247907928448749570,vrie,vriseanna,Indonesia,2020-04-08,42,133,0
1348629209711722498,Ayyu889,ayyu889,Indonesia,2021-01-11,94,0,0
1357276396427481089,chacha,milkshakcoklat,"Kota Cilegon, Banten",2021-02-04,17,113,0
1332973274389573640,Kim Rara,KimRaraogeb69,Indonesia,2020-11-29,4,22,0
1247907928448749570,vrie,vriseanna,Indonesia,2020-04-08,42,133,0
1348629209711722498,Ayyu889,ayyu889,Indonesia,2021-01-11,94,0,0
1121773800058544134,Diana06,Dianargsta,"Bekasi, Jawa Barat",2019-04-26,36,29,0
1356737150373425153,adityamano,adityamano1,gorontalo,2021-02-02,8,46,0
1064419456074448896,Are+Gokamesa,gokamesa,Indonesia,2018-11-19,32,143,0
1026321925,Nebula,Lab_ricky,"Kalimantan Barat, Indonesia",2012-12-21,262,233,0
1333613518017368068,Vcstari,Vcstari1,Indonesia,2020-12-01,313,0,0
1333613518017368068,Vcstari,Vcstari1,Indonesia,2020-12-01,313,0,0
1332624034882732032,Vcssiren,vcssiren,Indonesia,2020-11-28,318,0,0
1352276176601899013,Adindadewi,Adindad32404565,Indonesia,2021-01-21,189,0,0
612417581,Mak Nyak Jr.,dhikakucing20,Nomaden,2012-06-19,189,156,0
3266530778,Azshary Muhammad,uhui123,Indonesia,2015-07-02,6,7,0
1166005778026598401,aftersunset381,Evansetzekorn,"Aceh Utara, Nangro Aceh Daruss",2019-08-26,111,150,0
1349392761531768832,Vcsrosaayu,vcsrosaayu,Indonesia,2021-01-13,72,0,0
1349392761531768832,Vcsrosaayu,vcsrosaayu,Indonesia,2021-01-13,72,0,0
791263444376752128,🖤HarleyQueen🖤,withthebitches,"Heavener, OK",2016-10-26,1624,330,0
3266530778,Azshary Muhammad,uhui123,Indonesia,2015-07-02,6,7,0
170190080,nok,yaelata,"DKI Jakarta, Indonesia",2010-07-24,422,237,0
1324942553590845440,.,konnkon10,Indonesia,2020-11-07,1,29,0
466444669,ali ridho assegaf,ara_otc,"DKI Jakarta, Indonesia",2012-01-17,299,188,0
1259440184241733632,Polytron password-nya,geraga_,Indonesia,2020-05-10,167,162,0
1357384567187931137,Syam,Syam_2000,"Bogor Barat, Indonesia",2021-02-04,4,93,0
1251530889466540032,Yeppo._.yo,YoYeppo,Indonesia,2020-04-18,7,6,0
1350651824324296704,sinta,sssintakml,Indonesia,2021-01-17,4,47,0
1259796970425602049,iyainiarip,Iyainiarip,Indonesia,2020-05-11,1,3,0
1259440184241733632,Polytron password-nya,geraga_,Indonesia,2020-05-10,167,162,0
1642203745,🥀,xshahhh,Indonesia,2013-08-03,188,80,0
1354618548560175106,edi irawan,ediiraw51377887,Indonesia,2021-01-28,1,37,0
363584411,Yopi Triadi Saefudin,yopitriads,"Bekasi, Jawa Barat",2011-08-28,785,984,0
1324239325278601217,Saa,AvailVcsSaa1,"Kota Surabaya, Jawa Timur",2020-11-05,128,23,0
1348219030910296067,Viral Xxx,ViralXxx5,Indonesia,2021-01-10,7,0,0
1205743629609791490,aku mah,setiaadatapinya,Indonesia,2019-12-14,6,33,0
788925618,rainbow cake,Liapitalloka,Indonesia,2012-08-29,886,414,0
1346316815211790337,Taratata,Tatatara_,AVAILABLE,2021-01-05,62,0,0
1325048513692987393,a_acggg,a_acggg,Indonesia,2020-11-07,5,17,0
600811264,⚘,gksmf0901,경상북도,2012-06-06,348,833,0
1250307265103450112,RGOBET,rgobetofficial1,Indonesia,2020-04-15,100,0,0
842012628,Tankiniro,lajangkawesto,"Pati, Indonesia",2012-09-23,22,93,0
1312012834767683585,CROT👉0831-7824-9642,Crotmanja1,Indonesia,2020-10-02,90,1,0
1356690052538003456,delimalagi,delimalagi,Indonesia,2021-02-02,2,160,0
1344002116537315328,Sell,Babysell_,"Cirebon Barat, Indonesia",2020-12-29,22,43,0
791263444376752128,🖤HarleyQueen🖤,withthebitches,"Heavener, OK",2016-10-26,1624,330,0
583500020,Kay,KykyFirama,Jakarta Capital Region,2012-05-18,214,170,0
1332624034882732032,Vcssiren,vcssiren,Indonesia,2020-11-28,318,0,0
1312012834767683585,CROT👉0831-7824-9642,Crotmanja1,Indonesia,2020-10-02,90,1,0
1352276176601899013,Adindadewi,Adindad32404565,Indonesia,2021-01-21,189,0,0
791263444376752128,🖤HarleyQueen🖤,withthebitches,"Heavener, OK",2016-10-26,1624,330,0
1171099682069606400,𝓐𝓾𝓵𝓲𝓪 ♥,b3bygirls,Indonesia,2019-09-09,2330,2297,0
1351971549134286848,LAURA VCS,LAURAVCS4,Indonesia,2021-01-20,16,0,0
1348143973768912896,Dhea yaya,Dhea97407833,"Bekasi, Jawa Barat",2021-01-10,11,8,0
3029109176,Aji Crowe,sxe_d,South Based - 🇲🇨,2015-02-19,50,184,0
791263444376752128,🖤HarleyQueen🖤,withthebitches,"Heavener, OK",2016-10-26,1624,330,0
1347932698229133312,Zein Amelia,ZizaAmelia,Indonesia,2021-01-09,8,1,0
1353010606979203072,ANGLEAS VCS,AngleasVcs,Indonesia,2021-01-23,10,0,0
800072485030936576,Yo,rastamanez,"DKI Jakarta, Indonesia",2016-11-19,7,29,0
1975172677,keponakanbudesumi,dhihiulhihi,BDG,2013-10-20,177,296,0
1279772608821522432,arputri05,kentangucul,Indonesia,2020-07-05,8,57,0
791263444376752128,🖤HarleyQueen🖤,withthebitches,"Heavener, OK",2016-10-26,1624,330,0
1204088108133650432,R A I M U,seniman_gagal16,above the same land,2019-12-09,51,121,0
1251610870175522818,Squidward_11,bijii_mata,"Yogyakarta, Indonesia",2020-04-18,54,74,0
1342184289312538624,wiraa,wiraa86799853,Indonesia,2020-12-24,8,123,0
1357358468416434176,Dania Putri,DaniaPu32002920,Indonesia,2021-02-04,4,0,0
1354854889990496256,REAL VCS,REALVCS09206847,"Jakarta Pusat, DKI Jakarta",2021-01-28,7,8,0
1347932698229133312,Zein Amelia,ZizaAmelia,Indonesia,2021-01-09,8,1,0
1348143973768912896,Dhea yaya,Dhea97407833,"Bekasi, Jawa Barat",2021-01-10,11,8,0
1351971549134286848,LAURA VCS,LAURAVCS4,Indonesia,2021-01-20,16,0,0
1179881824622825472,Yang Hae Na,yanghaenaa,Indonesia,2019-10-03,2,10,0
971617699393515520,Nama Ku..,Muhlucky3,"DKI Jakarta, Indonesia",2018-03-08,6,78,0
2798225828,tukang baso,TututBatuItam,Indonesia,2014-09-08,314,169,0
1164967630043697157,Riko Andre Wibowo,Rikoandre88_,"Jawa Tengah, Indonesia",2019-08-23,2,22,0
1347192119320928259,GeraiMimpii,geraimimpi,Indonesia,2021-01-07,4,0,0
1355429848089460736,Dinda Kania,Dindakania225,"Kota Surabaya, Jawa Timur",2021-01-30,7,0,0
794542050,Ahmad Suryadi,Ahmad_Suryadi45,"Kalimantan Timur, Indonesia",2012-08-31,302,125,0
1281242984458014720,mahacinta,eka_met,"Kota Padang, Sumatera Barat",2020-07-09,1075,1982,0
319512074,Rifaldo A,RFLDALFRZ,"Sawah Lunto, Sumatera Barat",2011-06-18,685,222,0
1348424286365650945,Atika Aurelia,AtikaAurelia,"Kota Surabaya, Jawa Timur",2021-01-11,44,0,0
2711644302,Shise7,shise7_,Bali,2014-08-06,331,523,0
1132988646141771777,Calon Menantu Idaman,byutifulbby,Indonesia,2019-05-27,88,75,0
1132988646141771777,Calon Menantu Idaman,byutifulbby,Indonesia,2019-05-27,88,75,0
839116551458455555,Sedang Tidur,salam_wow,Indonesia,2017-03-07,31,70,0
1253333771635404805,Open BO/VCS Trusted 💯,FannyCimoy,Indonesia,2020-04-23,1945,17,0
1214781248,MALUL,malasarss,"Tangerang, Indonesia",2013-02-24,277,89,0
1347192119320928259,GeraiMimpii,geraimimpi,Indonesia,2021-01-07,4,0,0
808586498471641089,Masayu Andriani,mas_ay20,Where ever u want,2016-12-13,7,66,0
223114997,Dwi Djamal,MYSchatz44,Germany,2010-12-05,132,315,0
1347215568219250688,Vcs bugil,Lailia76933826,Indonesia,2021-01-07,19,11,0
1347215568219250688,Vcs bugil,Lailia76933826,Indonesia,2021-01-07,19,11,0
2748692084,Ilham Attaqwa,CrazyAm17,Indonesia,2014-08-20,7,191,0
1348419882698752001,Bella Utari,BellaUtari14,"Kota Surabaya, Jawa Timur",2021-01-11,16,0,0
1078194440,Elis Sri Mulyani,paddlepooop,"Sukabumi, Indonesia",2013-01-11,414,155,0
1287581296495980546,opiikachmad,TaofiqAhmad3,Indonesia,2020-07-27,1,15,0
4003876154,pambudi99,jayapambudi2,Indonesia,2015-10-24,7,39,0
1301313130664919041,🍓,_cluvdii,Indonesia,2020-09-03,70,71,0
1357379031398633472,Asriazzahra.a,AAsriazzahra,Indonesia,2021-02-04,1,1,0
503098494,DesiApriliya,DesiApriliya_,"Jakarta Selatan, DKI Jakarta",2012-02-25,250,55,0
1354854889990496256,REAL VCS,REALVCS09206847,"Jakarta Pusat, DKI Jakarta",2021-01-28,7,8,0
1334852513204326401,mixer,adonanmmm,Indonesia,2020-12-04,7,9,0
1346189879114309632,alert13_,mhdprhnt__,"Surakarta, Jawa Tengah",2021-01-04,3,9,0
1357358468416434176,Dania Putri,DaniaPu32002920,Indonesia,2021-02-04,4,0,0
1334852513204326401,mixer,adonanmmm,Indonesia,2020-12-04,7,9,0
1323681433001447424,hendii,hendry_hyung,"Semarang, Jawa Tengah",2020-11-03,12,36,0
320393369,AM愛,adrisganz,"DKI Jakarta, Indonesia",2011-06-19,231,85,0
1096113617441673216,Tukang Ketik,oenyil_cieprut,Indonesia,2019-02-14,175,1134,0
1343581940868255744,Meisya Real,RealMeisya,Indonesia,2020-12-28,5,0,0
180296000,KANG RUJAK,jucky_jucky,"Cipanas,Puncak, Jawa Barat",2010-08-19,683,504,0
1354854889990496256,REAL VCS,REALVCS09206847,"Jakarta Pusat, DKI Jakarta",2021-01-28,7,8,0
1212393188482113538,Bisik,bi_si_k,Indonesia,2020-01-01,3,57,0
54449991,namaste 🙏,ahimsaID,"+62, 印度尼西亚",2009-07-07,285,222,0
871944774055477248,Mayysa,maflikha1,Taluk Kuantan,2017-06-06,28,26,0
1352096802107871237,sayangnyakamu🤸,SetianingM,"pekalongan, jateng🌍",2021-01-21,179,93,0
1354718356536844289,SuSaπ,SuSa02385858,"Cengkareng, Indonesia",2021-01-28,5,0,0
1356674373692739585,.,doubleyouaidi,Indonesia,2021-02-02,0,2,0
1350800562510458882,Alone 🕊️,Vcs91858081,"Ciputat, Indonesia",2021-01-17,3,0,0
1350794481822441474,T a s y h a,Tasyha_vcs,"Cengkareng, Indonesia",2021-01-17,1,0,0
1349086054662356992,Echa💃,Vcs14432709,"Cengkareng, Indonesia",2021-01-12,1,1,0
127138772,Aris Dharma,dharma90_,Indonesia,2010-03-28,311,261,0
1349300828134277121,Adhe Amoy,Vc_bugil,Indonesia,2021-01-13,6,0,0
1332383303861641216,Ri Zani,RiZani197,Indonesia,2020-11-27,0,3,0
1349084649901879301,Echaa 💃,Trusted_colmek1,"Cengkareng, Indonesia",2021-01-12,17,0,0
1332383303861641216,Ri Zani,RiZani197,Indonesia,2020-11-27,0,3,0
1354854889990496256,REAL VCS,REALVCS09206847,"Jakarta Pusat, DKI Jakarta",2021-01-28,7,8,0
744448238,Faiz_zhed,faiz_zhed,Cikarang,2012-08-08,253,431,0
1357321998091755521,Caramoy💞,caramoy55319401,"Bogor Selatan, Indonesia",2021-02-04,0,0,0
1350799191346302977,Alda VCS,AldaKitty3,Indonesia,2021-01-17,6,11,0
1337074832752615426,Ryanryan,Ryanrya70372547,Indonesia,2020-12-10,0,0,0
1353165074349793282,Berli Available,AvailableBerli,Indonesia,2021-01-24,2,9,0
913020258121695232,Bimo Prasetyo,Bimoopras,Juventus Stadium,2017-09-27,9,143,0
1357260176953253889,Lisa_vcs,Lisavcs3,"Jakarta Pusat, DKI Jakarta",2021-02-04,8,0,0
1346690326145110023,uto babike,dmbro71717,Indonesia,2021-01-06,1,0,0
1356674373692739585,.,doubleyouaidi,Indonesia,2021-02-02,0,2,0
1324430724334645249,ennan,Nanjaruddin_,Indonesia,2020-11-05,1,22,0
1354854889990496256,REAL VCS,REALVCS09206847,"Jakarta Pusat, DKI Jakarta",2021-01-28,7,8,0
1123386186704154624,Zell,Zellpurwati,"Bandar Lampung, Lampung",2019-05-01,8,132,0
1346690326145110023,uto babike,dmbro71717,Indonesia,2021-01-06,1,0,0
1155316655615909888,Jedi,JuliandiJeri,"Pekan Baru, Riau",2019-07-28,34,64,0
737868978224259072,I'm Not A Follower,seleradewasa,Indonesia,2016-06-01,2728,0,0
1264561225263747084,Helen,Helen88680489,Indonesia,2020-05-24,645,20,0
1357369922217644032,Silvvi adellya,AdellyaSilvvi,Indonesia,2021-02-04,0,0,0
1354854889990496256,REAL VCS,REALVCS09206847,"Jakarta Pusat, DKI Jakarta",2021-01-28,7,8,0
1351215157800800272,Mawar,mawar_avail,"Jakarta Pusat, DKI Jakarta",2021-01-18,140,0,0
1355519135220781059,Eveline,Eveline_vcs,"Bekasi Timur, Indonesia",2021-01-30,10,0,0
1324430724334645249,ennan,Nanjaruddin_,Indonesia,2020-11-05,1,22,0
1229025513961709571,UdahTuDoang *️⃣,MagerNi,Indonesia,2020-02-16,17,14,0
582070492,✨,pixiiesss,Indonesia,2012-05-16,1341,498,0
970530590314323968,Christina,sujunuguseyo,hyukjae's belt,2018-03-05,20,67,0
1357352163677265922,#tiktokviral,TiktokViralHits,Indonesia,2021-02-04,4,0,0
2512766083,NusaPedia.com,nusapediaID,Medan - Sumatera Utara - Indon,2014-05-21,276,1,0
1352077799692009472,Lia Vcs,Lia83312632,"DKI Jakarta, Indonesia",2021-01-21,6,9,0
446074678,Deni,iriantodeni,kota endera,2011-12-25,355,41,0
1353165074349793282,Berli Available,AvailableBerli,Indonesia,2021-01-24,2,9,0
1347616035147374594,Real VCS,Real81659188,"DKI Jakarta, Indonesia",2021-01-08,4,9,0
1357374431413243905,Linsol@84,Linsol841,Indonesia,2021-02-04,0,13,0
612741926,Glory Bitch!,livia_vierra,"Surabaya, Indonesia",2012-06-19,686,152,0
1346690326145110023,uto babike,dmbro71717,Indonesia,2021-01-06,1,0,0
1167767016926638080,ANTON RASI,ANTONRASI2,"Nusa Tenggara Timur, Indonesia",2019-08-31,11,7,0
1357358468416434176,Dania Putri,DaniaPu32002920,Indonesia,2021-02-04,4,0,0
1347215568219250688,Vcs bugil,Lailia76933826,Indonesia,2021-01-07,19,11,0
1318852746397708288,Fahrul Rosi,fahrulrosi_06,"Balikpapan Utara, Indonesia",2020-10-21,0,4,0
1357260176953253889,Lisa_vcs,Lisavcs3,"Jakarta Pusat, DKI Jakarta",2021-02-04,8,0,0
446074678,Deni,iriantodeni,kota endera,2011-12-25,355,41,0
1345637899648159744,𝒚𝒐𝒖𝒓 𝑸𝒖𝒆𝒆𝒏🌙,babyvvolf,Indonesia,2021-01-03,1453,721,0
1354854889990496256,REAL VCS,REALVCS09206847,"Jakarta Pusat, DKI Jakarta",2021-01-28,7,8,0
1263298968286457856,Fadli Umar Zulkarnain,AnakBabeGw,"Jl.Cendana,Gang Cikeas No. 212",2020-05-21,2612,2431,0
1261642416899014660,Nandeka,Nandeka13, Indonesia,2020-05-16,254,113,0
1304339274775453697,aku masih disini,untuksetia_,Indonesia,2020-09-11,12,49,0
1347005458255540225,Adreana Vcs Only,AdreanaVcs,"DKI Jakarta, Indonesia",2021-01-07,2,3,0
1315711378829635584,Olivia🧖🏻‍♀️(OPEN BO BANDUNG/VCS),Olivianauraa,"Kota Bandung, Jawa Barat",2020-10-12,670,0,0
1211915108047183872,BukanGwSumpah,laahhmanaguatau,Indonesia,2019-12-31,4,23,0
1239362728227045381,Pon👀,akusiapacoba___,Indonesia,2020-03-16,10137,3298,0
1333965025426378752,Zakia🦋(OPEN BO BANDUNG/VCS),zakiamerinka,"Kota Bandung, Jawa Barat",2020-12-02,292,0,0
1349967095547584514,Anwar Fauzi,Anwrfzy,Indonesia,2021-01-15,6,100,0
1275070922,Cintya Pramana Dewi,Tya_Pramana,"Jakarta Selatan, DKI Jakarta",2013-03-17,474,878,0
1333965025426378752,Zakia🦋(OPEN BO BANDUNG/VCS),zakiamerinka,"Kota Bandung, Jawa Barat",2020-12-02,292,0,0
1341554810,temurun,dilepaspergi,"Tinjau,Medan",2013-04-10,24,163,0
61834509,ɑbityair,abityair,twitterville,2009-07-31,433,363,0
1346319560681508865,Vcs Basah,Colmek65174245,"Jakarta Pusat, DKI Jakarta",2021-01-05,116,2,0
1339834073380835328,#bojakarta,bojakar60615816,Indonesia,2020-12-18,60,45,0
1357373175928000520,Erdin,Erdin42529800,Indonesia,2021-02-04,11,156,0
603740760,Egen Tri W,Egen_nautika,"Pabuaran, Cibinong",2012-06-09,372,314,0
1354854889990496256,REAL VCS,REALVCS09206847,"Jakarta Pusat, DKI Jakarta",2021-01-28,7,8,0
1355925413252354049,nathadecocaine,sad_platypus,Indonesia,2021-01-31,9,35,0
1321696505346994177,Teisatsu-tai,FaslyGuna,Indonesia,2020-10-29,6,40,0
1204105261549383680,Sayang,Plat_BE14,Bulan,2019-12-09,231,131,0
